# Title: Online Malicious URL Splunk Lookup
# Updated: 2024-09-10T00:48:44Z
# Expires: 1 day (update frequency)
# Homepage: https://gitlab.com/malware-filter/urlhaus-filter
# License: https://gitlab.com/malware-filter/urlhaus-filter#license
# Source: https://urlhaus.abuse.ch/api/
"host","path","message","updated"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"2173c68b-2260-4810-9a81-774ef2ab2048.random.aefiabeuodbauobfafoebbf.net","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/delta_","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/twizt/2","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/twizt/3","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"225c2cd6-cbd3-4ac2-8464-cc7686273c9c.random.tsrv1.ws","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/delta_","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/twizt/2","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/twizt/3","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"226b8f14-a155-4dbb-88f2-b146941c2fc9.random.tsrv1.ws","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/11","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/111","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/222","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/33","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/c6","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"32326df1-21cb-49ce-8424-4802f8af9fdd.random.aefiabeuodbauobfafoebbf.net","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/c","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/cc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/ccc","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/delta_","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/m.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/newtpp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/npp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/nxmr.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/o.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/pei.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/peinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/pi.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/pp.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/r.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/s.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/t.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/t1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/t2.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/tdrpload.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/tpeinf.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/tt.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/twizt/2","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/twizt/3","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"3746c740-22d8-4bc2-9f60-c6c8db13ee88.random.tsrv1.ws","/twztl.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/1.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/11.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/a.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/aa","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/aaa.exe","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/b","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/bb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
"450d4a71-458d-4d35-bd01-b075cdb0d900.random.tsrv1.ws","/bbb","urlhaus-filter malicious website detected","2024-09-10T00:48:44Z"
